locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJDPLKEN_17443	CDS	1206	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
JJDPLKEN_17444	CDS	1209	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
JJDPLKEN_17445	CDS	1140	bcd_1	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
JJDPLKEN_17446	CDS	789	carD_2	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
JJDPLKEN_17447	CDS	1029	carE_2	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
JJDPLKEN_17448	CDS	840	hbd_1	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
JJDPLKEN_17449	CDS	780	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
JJDPLKEN_17450	CDS	1548	carA_8	2.8.3.23	COG4670	Caffeate CoA-transferase
JJDPLKEN_17451	CDS	1074			COG3385	IS4 family transposase IS1675
JJDPLKEN_17452	CDS	1062	ltaE_5	4.1.2.48		Low specificity L-threonine aldolase
JJDPLKEN_17453	CDS	1095	apaH_1	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
JJDPLKEN_17454	CDS	1185				hypothetical protein
JJDPLKEN_17455	CDS	1221				hypothetical protein
JJDPLKEN_17456	CDS	582				hypothetical protein
JJDPLKEN_17457	CDS	483				hypothetical protein
JJDPLKEN_17458	CDS	180				hypothetical protein
JJDPLKEN_17459	CDS	759				hypothetical protein
JJDPLKEN_17460	CDS	663				hypothetical protein
JJDPLKEN_17461	CDS	258				hypothetical protein
JJDPLKEN_17462	CDS	1179				hypothetical protein
JJDPLKEN_17463	CDS	231				hypothetical protein
JJDPLKEN_17464	CDS	1224	argG_6	6.3.4.5	COG0137	Argininosuccinate synthase
JJDPLKEN_17465	CDS	1395	argH_6	4.3.2.1	COG0165	Argininosuccinate lyase
JJDPLKEN_17466	CDS	1041	argC_6	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
JJDPLKEN_17467	CDS	1218	argJ_5		COG1364	Arginine biosynthesis bifunctional protein ArgJ
JJDPLKEN_17468	CDS	873	argB_6	2.7.2.8	COG0548	Acetylglutamate kinase
JJDPLKEN_17469	CDS	1170	argD_5	2.6.1.11	COG4992	Acetylornithine aminotransferase
JJDPLKEN_17470	CDS	909	argF_5	2.1.3.3	COG0078	Ornithine carbamoyltransferase
JJDPLKEN_17471	CDS	618				hypothetical protein
JJDPLKEN_17472	CDS	522				hypothetical protein
JJDPLKEN_17473	CDS	339				hypothetical protein
JJDPLKEN_17474	CDS	591	xpt_3	2.4.2.22		Xanthine phosphoribosyltransferase
JJDPLKEN_17475	CDS	885				hypothetical protein
JJDPLKEN_17476	CDS	1449	rsxB_16	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
JJDPLKEN_17477	CDS	336				hypothetical protein
JJDPLKEN_17478	CDS	216				hypothetical protein
JJDPLKEN_17479	CDS	702	mtgA_8	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
JJDPLKEN_17480	tRNA	87				tRNA-Leu(caa)
JJDPLKEN_17481	CDS	1134	opuCA_2	7.6.2.9	COG1125	Carnitine transport ATP-binding protein OpuCA
JJDPLKEN_17482	CDS	1572				hypothetical protein
JJDPLKEN_17483	CDS	468				hypothetical protein
JJDPLKEN_17484	CDS	1416	mepA_35			Multidrug export protein MepA
JJDPLKEN_17485	CDS	108				hypothetical protein
JJDPLKEN_17486	CDS	147				hypothetical protein
JJDPLKEN_17487	rRNA	1537				16S ribosomal RNA
JJDPLKEN_17488	rRNA	2903				23S ribosomal RNA
JJDPLKEN_17489	rRNA	68				5S ribosomal RNA (partial)
JJDPLKEN_17490	CDS	1182	mnmA_7	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
JJDPLKEN_17491	CDS	708				hypothetical protein
JJDPLKEN_17492	CDS	2172	recD2_13	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
JJDPLKEN_17493	CDS	177				hypothetical protein
JJDPLKEN_17494	CDS	1098				hypothetical protein
JJDPLKEN_17495	CDS	2796	alaS_6	6.1.1.7		Alanine--tRNA ligase
JJDPLKEN_17496	CDS	258				hypothetical protein
JJDPLKEN_17497	CDS	414	yrrK_2	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
JJDPLKEN_17498	CDS	261				hypothetical protein
JJDPLKEN_17499	CDS	1071	mltG_5	4.2.2.-		Endolytic murein transglycosylase
JJDPLKEN_17500	CDS	633	udk_5	2.7.1.48		Uridine kinase
JJDPLKEN_17501	CDS	480	greA_7		COG0782	Transcription elongation factor GreA
JJDPLKEN_17502	CDS	465				hypothetical protein
JJDPLKEN_17503	CDS	1968				hypothetical protein
JJDPLKEN_17504	CDS	1170			COG2826	IS30 family transposase ISSmi1
JJDPLKEN_17505	CDS	960	yqeN_4		COG1466	putative protein YqeN
JJDPLKEN_17506	CDS	1203	sdaA_2	4.3.1.17	COG1760	L-serine dehydratase 1
JJDPLKEN_17507	CDS	501				hypothetical protein
JJDPLKEN_17508	CDS	300				hypothetical protein
JJDPLKEN_17509	CDS	654				hypothetical protein
JJDPLKEN_17510	CDS	2931	smc_11		COG1196	Chromosome partition protein Smc
JJDPLKEN_17511	CDS	972	ftsY_6		COG0552	Signal recognition particle receptor FtsY
JJDPLKEN_17512	CDS	315				hypothetical protein
JJDPLKEN_17513	CDS	1194	ackA_5	2.7.2.1	COG0282	Acetate kinase
JJDPLKEN_17514	CDS	951	nrnA_5	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
JJDPLKEN_17515	CDS	2502				hypothetical protein
JJDPLKEN_17516	CDS	1695	hscC		COG0443	Chaperone protein HscC
JJDPLKEN_17517	CDS	1401				hypothetical protein
JJDPLKEN_17518	CDS	3081	dnaE1_2	2.7.7.7		DNA polymerase III subunit alpha
JJDPLKEN_17519	CDS	489				hypothetical protein
JJDPLKEN_17520	CDS	312	rplU_6		COG0261	50S ribosomal protein L21
JJDPLKEN_17521	CDS	315				hypothetical protein
JJDPLKEN_17522	CDS	285	rpmA_6		COG0211	50S ribosomal protein L27
JJDPLKEN_17523	CDS	1290	obg_5	3.6.5.-	COG0536	GTPase Obg
JJDPLKEN_17524	CDS	429				hypothetical protein
JJDPLKEN_17525	CDS	1074	pknD_16	2.7.11.1		Serine/threonine-protein kinase PknD
JJDPLKEN_17526	CDS	753	pknD_17	2.7.11.1		Serine/threonine-protein kinase PknD
JJDPLKEN_17527	CDS	570				hypothetical protein
JJDPLKEN_17528	CDS	765	exoA_5	3.1.11.2	COG0708	Exodeoxyribonuclease
JJDPLKEN_17529	CDS	504				hypothetical protein
JJDPLKEN_17530	CDS	1779				IS1634 family transposase ISSeq4
JJDPLKEN_17531	CDS	582	ruvA_6	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvA
JJDPLKEN_17532	CDS	1014	ruvB_8	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
JJDPLKEN_17533	CDS	354				hypothetical protein
JJDPLKEN_17534	CDS	663				hypothetical protein
JJDPLKEN_17535	CDS	1296	spoVB_3		COG2244	Stage V sporulation protein B
JJDPLKEN_17536	CDS	291				hypothetical protein
JJDPLKEN_17537	CDS	2292	secDF_5		COG0341	Protein translocase subunit SecDF
JJDPLKEN_17538	CDS	1608	recJ_4	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
JJDPLKEN_17539	CDS	516	apt_4	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
JJDPLKEN_17540	CDS	2220	relA_5	2.7.6.5	COG0317	GTP pyrophosphokinase
JJDPLKEN_17541	CDS	501				hypothetical protein
JJDPLKEN_17542	CDS	369				hypothetical protein
JJDPLKEN_17543	CDS	429				hypothetical protein
JJDPLKEN_17544	CDS	474				hypothetical protein
JJDPLKEN_17545	CDS	579				hypothetical protein
JJDPLKEN_17546	CDS	1107	tmcAL_3	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
JJDPLKEN_17547	CDS	939		3.1.1.23	COG2267	Monoacylglycerol lipase
JJDPLKEN_17548	CDS	495				hypothetical protein
JJDPLKEN_17549	CDS	171	rpmF_5			50S ribosomal protein L32
JJDPLKEN_17550	CDS	597	rimP_4			Ribosome maturation factor RimP
JJDPLKEN_17551	CDS	1701	nusA_6			Transcription termination/antitermination protein NusA
JJDPLKEN_17552	CDS	258				hypothetical protein
JJDPLKEN_17553	CDS	294	rplGA_2		COG1358	putative ribosomal protein YlxQ
JJDPLKEN_17554	CDS	1866	infB_6			Translation initiation factor IF-2
JJDPLKEN_17555	CDS	339	rbfA_6			Ribosome-binding factor A
JJDPLKEN_17556	CDS	633	lnrK_1		COG2197	Transcriptional regulatory protein LnrK
JJDPLKEN_17557	CDS	1077				hypothetical protein
JJDPLKEN_17558	CDS	933	lnrL_10	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
JJDPLKEN_17559	CDS	1128				hypothetical protein
JJDPLKEN_17560	CDS	1203				hypothetical protein
JJDPLKEN_17561	CDS	2364	ctpE_4	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
JJDPLKEN_17562	CDS	1554	ybiT_7		COG0488	putative ABC transporter ATP-binding protein YbiT
JJDPLKEN_17563	CDS	414				hypothetical protein
JJDPLKEN_17564	CDS	537				hypothetical protein
JJDPLKEN_17565	CDS	153				hypothetical protein
JJDPLKEN_17566	CDS	276				hypothetical protein
JJDPLKEN_17567	CDS	453				hypothetical protein
JJDPLKEN_17568	CDS	420				hypothetical protein
JJDPLKEN_17569	CDS	672	yeiL_1		COG0664	Regulatory protein YeiL
JJDPLKEN_17570	CDS	861				hypothetical protein
JJDPLKEN_17571	CDS	612	plsY_4	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
JJDPLKEN_17572	CDS	1932	parE_1	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
JJDPLKEN_17573	CDS	2496	parC_3	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
JJDPLKEN_17574	CDS	1260	rpoN_3		COG1508	RNA polymerase sigma-54 factor
JJDPLKEN_17575	CDS	1791	mutS_9			DNA mismatch repair protein MutS
JJDPLKEN_17576	CDS	2181	topB_11	5.6.2.1	COG0550	DNA topoisomerase 3
JJDPLKEN_17577	CDS	165				hypothetical protein
JJDPLKEN_17578	CDS	285				hypothetical protein
JJDPLKEN_17579	CDS	120				hypothetical protein
JJDPLKEN_17580	CDS	306				hypothetical protein
JJDPLKEN_17581	CDS	525	nudF_2	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
JJDPLKEN_17582	CDS	231				hypothetical protein
JJDPLKEN_17583	CDS	507				hypothetical protein
JJDPLKEN_17584	CDS	444				hypothetical protein
JJDPLKEN_17585	CDS	1059	spoVAD_3			Stage V sporulation protein AD
JJDPLKEN_17586	CDS	354				hypothetical protein
JJDPLKEN_17587	CDS	1377	gerAA_1			Spore germination protein A1
JJDPLKEN_17588	CDS	486				hypothetical protein
JJDPLKEN_17589	CDS	738	scpA_4		COG1354	Segregation and condensation protein A
JJDPLKEN_17590	CDS	591	scpB_3		COG1386	Segregation and condensation protein B
JJDPLKEN_17591	CDS	984				hypothetical protein
JJDPLKEN_17592	CDS	573	spmA_3		COG2715	Spore maturation protein A
JJDPLKEN_17593	CDS	513	spmB_3			Spore maturation protein B
JJDPLKEN_17594	CDS	330	sepF_4			Cell division protein SepF
JJDPLKEN_17595	CDS	738	rluB_3	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
JJDPLKEN_17596	CDS	759	rsmE_6	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
JJDPLKEN_17597	CDS	786				hypothetical protein
JJDPLKEN_17598	CDS	1326	mtaB_4	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
JJDPLKEN_17599	CDS	1461	murE_7	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
JJDPLKEN_17600	CDS	180	rpsU_3		COG0828	30S ribosomal protein S21
JJDPLKEN_17601	CDS	897		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
JJDPLKEN_17602	CDS	798				hypothetical protein
JJDPLKEN_17603	CDS	1227				hypothetical protein
JJDPLKEN_17604	CDS	843	lexA_6	3.4.21.88		LexA repressor
JJDPLKEN_17605	CDS	213				hypothetical protein
JJDPLKEN_17606	CDS	774				hypothetical protein
JJDPLKEN_17607	CDS	222				hypothetical protein
JJDPLKEN_17608	CDS	306				hypothetical protein
JJDPLKEN_17609	CDS	225				hypothetical protein
JJDPLKEN_17610	CDS	567				hypothetical protein
JJDPLKEN_17611	CDS	207				hypothetical protein
JJDPLKEN_17612	CDS	198				hypothetical protein
JJDPLKEN_17613	CDS	273				hypothetical protein
JJDPLKEN_17614	CDS	528				hypothetical protein
JJDPLKEN_17615	CDS	129				hypothetical protein
JJDPLKEN_17616	CDS	2058				hypothetical protein
JJDPLKEN_17617	CDS	1029				hypothetical protein
JJDPLKEN_17618	CDS	759				hypothetical protein
JJDPLKEN_17619	CDS	99				hypothetical protein
JJDPLKEN_17620	CDS	432				hypothetical protein
JJDPLKEN_17621	CDS	732				hypothetical protein
JJDPLKEN_17622	CDS	423				hypothetical protein
JJDPLKEN_17623	CDS	135				hypothetical protein
JJDPLKEN_17624	CDS	255				hypothetical protein
JJDPLKEN_17625	CDS	525				hypothetical protein
JJDPLKEN_17626	CDS	837				hypothetical protein
JJDPLKEN_17627	CDS	1212	dnaB_4	3.6.4.12	COG0305	Replicative DNA helicase
JJDPLKEN_17628	CDS	120				hypothetical protein
JJDPLKEN_17629	CDS	420				hypothetical protein
JJDPLKEN_17630	CDS	564				hypothetical protein
JJDPLKEN_17631	CDS	561				hypothetical protein
JJDPLKEN_17632	CDS	453	ssbA_1		COG0629	Single-stranded DNA-binding protein A
JJDPLKEN_17633	CDS	312				hypothetical protein
JJDPLKEN_17634	CDS	399				hypothetical protein
JJDPLKEN_17635	CDS	399				hypothetical protein
JJDPLKEN_17636	CDS	327				hypothetical protein
JJDPLKEN_17637	CDS	960				hypothetical protein
JJDPLKEN_17638	CDS	4806				hypothetical protein
JJDPLKEN_17639	CDS	372				hypothetical protein
JJDPLKEN_17640	CDS	267				hypothetical protein
JJDPLKEN_17641	CDS	393				hypothetical protein
JJDPLKEN_17642	CDS	4176				hypothetical protein
JJDPLKEN_17643	CDS	411				hypothetical protein
JJDPLKEN_17644	CDS	228				hypothetical protein
JJDPLKEN_17645	CDS	828				hypothetical protein
JJDPLKEN_17646	CDS	264				hypothetical protein
JJDPLKEN_17647	CDS	567				hypothetical protein
JJDPLKEN_17648	CDS	1452				hypothetical protein
JJDPLKEN_17649	CDS	264				hypothetical protein
JJDPLKEN_17650	CDS	249				hypothetical protein
JJDPLKEN_17651	CDS	165				hypothetical protein
JJDPLKEN_17652	CDS	180				hypothetical protein
JJDPLKEN_17653	CDS	201				hypothetical protein
JJDPLKEN_17654	CDS	927				hypothetical protein
JJDPLKEN_17655	CDS	987	ybeZ_1		COG1702	PhoH-like protein
JJDPLKEN_17656	CDS	681	phoP_11		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
JJDPLKEN_17657	CDS	1221	phoR_2	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
JJDPLKEN_17658	CDS	1281			COG2826	IS30 family transposase ISSpn9
JJDPLKEN_17659	tRNA	75				tRNA-Glu(ctc)
JJDPLKEN_17660	CDS	246				hypothetical protein
JJDPLKEN_17661	CDS	846				hypothetical protein
JJDPLKEN_17662	tRNA	76				tRNA-Gln(ttg)
JJDPLKEN_17663	CDS	186				hypothetical protein
JJDPLKEN_17664	CDS	303				hypothetical protein
JJDPLKEN_17665	CDS	900				hypothetical protein
JJDPLKEN_17666	CDS	450				hypothetical protein
JJDPLKEN_17667	CDS	183				hypothetical protein
JJDPLKEN_17668	CDS	336				hypothetical protein
JJDPLKEN_17669	CDS	324				hypothetical protein
JJDPLKEN_17670	CDS	339				hypothetical protein
JJDPLKEN_17671	CDS	240				hypothetical protein
JJDPLKEN_17672	CDS	126				hypothetical protein
JJDPLKEN_17673	CDS	381				hypothetical protein
JJDPLKEN_17674	CDS	1980				hypothetical protein
JJDPLKEN_17675	CDS	2565				hypothetical protein
JJDPLKEN_17676	CDS	783				hypothetical protein
JJDPLKEN_17677	CDS	6084				hypothetical protein
JJDPLKEN_17678	CDS	621				hypothetical protein
JJDPLKEN_17679	CDS	750				hypothetical protein
JJDPLKEN_17680	CDS	480				hypothetical protein
JJDPLKEN_17681	CDS	564				hypothetical protein
JJDPLKEN_17682	CDS	627				hypothetical protein
JJDPLKEN_17683	CDS	138				hypothetical protein
JJDPLKEN_17684	CDS	471				hypothetical protein
JJDPLKEN_17685	CDS	420				hypothetical protein
JJDPLKEN_17686	CDS	960				hypothetical protein
JJDPLKEN_17687	CDS	474				hypothetical protein
JJDPLKEN_17688	CDS	1101				hypothetical protein
JJDPLKEN_17689	CDS	1467				hypothetical protein
JJDPLKEN_17690	CDS	1632				hypothetical protein
JJDPLKEN_17691	CDS	843				hypothetical protein
JJDPLKEN_17692	CDS	909				hypothetical protein
JJDPLKEN_17693	CDS	294				hypothetical protein
JJDPLKEN_17694	CDS	423				hypothetical protein
JJDPLKEN_17695	CDS	996	xerD_22			Tyrosine recombinase XerD
JJDPLKEN_17696	CDS	1074				hypothetical protein
JJDPLKEN_17697	CDS	267				hypothetical protein
JJDPLKEN_17698	CDS	225				hypothetical protein
JJDPLKEN_17699	CDS	252				hypothetical protein
JJDPLKEN_17700	CDS	492				hypothetical protein
JJDPLKEN_17701	CDS	249				hypothetical protein
JJDPLKEN_17702	CDS	189				hypothetical protein
JJDPLKEN_17703	CDS	231				hypothetical protein
JJDPLKEN_17704	CDS	282				hypothetical protein
JJDPLKEN_17705	CDS	156				hypothetical protein
JJDPLKEN_17706	CDS	177				hypothetical protein
JJDPLKEN_17707	CDS	168				hypothetical protein
JJDPLKEN_17708	CDS	288				hypothetical protein
JJDPLKEN_17709	CDS	264				hypothetical protein
JJDPLKEN_17710	CDS	168				hypothetical protein
JJDPLKEN_17711	CDS	189				hypothetical protein
JJDPLKEN_17712	CDS	291				hypothetical protein
JJDPLKEN_17713	CDS	216				hypothetical protein
JJDPLKEN_17714	CDS	267				hypothetical protein
JJDPLKEN_17715	CDS	723				hypothetical protein
JJDPLKEN_17716	CDS	942				hypothetical protein
JJDPLKEN_17717	CDS	297				hypothetical protein
JJDPLKEN_17718	CDS	519				hypothetical protein
JJDPLKEN_17719	CDS	441				hypothetical protein
JJDPLKEN_17720	CDS	456				hypothetical protein
JJDPLKEN_17721	CDS	636				hypothetical protein
JJDPLKEN_17722	CDS	825				hypothetical protein
JJDPLKEN_17723	CDS	468				hypothetical protein
JJDPLKEN_17724	CDS	381				hypothetical protein
JJDPLKEN_17725	CDS	390				hypothetical protein
JJDPLKEN_17726	CDS	393				hypothetical protein
JJDPLKEN_17727	CDS	237				hypothetical protein
JJDPLKEN_17728	CDS	408				hypothetical protein
JJDPLKEN_17729	CDS	993	xerC_80			Tyrosine recombinase XerC
JJDPLKEN_17730	CDS	393				hypothetical protein
JJDPLKEN_17731	CDS	792				hypothetical protein
JJDPLKEN_17732	CDS	234				hypothetical protein
JJDPLKEN_17733	CDS	807				hypothetical protein
JJDPLKEN_17734	CDS	1101				hypothetical protein
JJDPLKEN_17735	CDS	261				hypothetical protein
JJDPLKEN_17736	CDS	342				hypothetical protein
JJDPLKEN_17737	CDS	153				hypothetical protein
JJDPLKEN_17738	CDS	477				hypothetical protein
JJDPLKEN_17739	CDS	615				hypothetical protein
JJDPLKEN_17740	CDS	162				hypothetical protein
JJDPLKEN_17741	CDS	1392	dnaB_5	3.6.4.12	COG0305	Replicative DNA helicase
JJDPLKEN_17742	CDS	993	dnaG_10	2.7.7.-	COG0358	DNA primase
JJDPLKEN_17743	CDS	288				hypothetical protein
JJDPLKEN_17744	CDS	336				hypothetical protein
JJDPLKEN_17745	CDS	303				hypothetical protein
JJDPLKEN_17746	CDS	774				hypothetical protein
JJDPLKEN_17747	CDS	1278	uvrD_1	3.6.4.12	COG0210	DNA helicase II
JJDPLKEN_17748	CDS	282				hypothetical protein
JJDPLKEN_17749	CDS	294				hypothetical protein
JJDPLKEN_17750	CDS	516				hypothetical protein
JJDPLKEN_17751	CDS	975				hypothetical protein
JJDPLKEN_17752	CDS	666				hypothetical protein
JJDPLKEN_17753	CDS	180				hypothetical protein
JJDPLKEN_17754	CDS	891				hypothetical protein
JJDPLKEN_17755	CDS	906				hypothetical protein
JJDPLKEN_17756	CDS	234				hypothetical protein
JJDPLKEN_17757	CDS	207				hypothetical protein
JJDPLKEN_17758	CDS	3324	dnaE_5	2.7.7.7	COG0587	DNA polymerase III subunit alpha
JJDPLKEN_17759	CDS	198				hypothetical protein
JJDPLKEN_17760	CDS	483				hypothetical protein
JJDPLKEN_17761	CDS	531				hypothetical protein
JJDPLKEN_17762	CDS	99				hypothetical protein
JJDPLKEN_17763	CDS	990	hhaIM_3	2.1.1.37		Modification methylase HhaI
JJDPLKEN_17764	CDS	213				hypothetical protein
JJDPLKEN_17765	CDS	471				hypothetical protein
JJDPLKEN_17766	CDS	234				hypothetical protein
JJDPLKEN_17767	CDS	339				hypothetical protein
JJDPLKEN_17768	CDS	432				hypothetical protein
JJDPLKEN_17769	CDS	759				hypothetical protein
JJDPLKEN_17770	CDS	1383				hypothetical protein
JJDPLKEN_17771	CDS	1140	xerC_81			Tyrosine recombinase XerC
JJDPLKEN_17772	CDS	795				hypothetical protein
JJDPLKEN_17773	CDS	867	lexA_7	3.4.21.88		LexA repressor
JJDPLKEN_17774	CDS	240				hypothetical protein
JJDPLKEN_17775	CDS	765				hypothetical protein
JJDPLKEN_17776	CDS	315				hypothetical protein
JJDPLKEN_17777	CDS	225				hypothetical protein
JJDPLKEN_17778	CDS	567				hypothetical protein
JJDPLKEN_17779	CDS	207				hypothetical protein
JJDPLKEN_17780	CDS	198				hypothetical protein
JJDPLKEN_17781	CDS	273				hypothetical protein
JJDPLKEN_17782	CDS	465				hypothetical protein
JJDPLKEN_17783	CDS	129				hypothetical protein
JJDPLKEN_17784	CDS	2058				hypothetical protein
JJDPLKEN_17785	CDS	1029				hypothetical protein
JJDPLKEN_17786	CDS	759				hypothetical protein
JJDPLKEN_17787	CDS	252				hypothetical protein
JJDPLKEN_17788	CDS	432				hypothetical protein
JJDPLKEN_17789	CDS	732				hypothetical protein
JJDPLKEN_17790	CDS	423				hypothetical protein
JJDPLKEN_17791	CDS	309				hypothetical protein
JJDPLKEN_17792	CDS	531				hypothetical protein
JJDPLKEN_17793	CDS	825				hypothetical protein
JJDPLKEN_17794	CDS	1212	dnaB_6	3.6.4.12	COG0305	Replicative DNA helicase
JJDPLKEN_17795	CDS	120				hypothetical protein
JJDPLKEN_17796	CDS	423				hypothetical protein
JJDPLKEN_17797	CDS	609				hypothetical protein
JJDPLKEN_17798	CDS	396				hypothetical protein
JJDPLKEN_17799	CDS	294				hypothetical protein
JJDPLKEN_17800	CDS	360				hypothetical protein
JJDPLKEN_17801	CDS	630				hypothetical protein
JJDPLKEN_17802	CDS	456	ssbA_2		COG0629	Single-stranded DNA-binding protein A
JJDPLKEN_17803	CDS	867				hypothetical protein
JJDPLKEN_17804	CDS	324				hypothetical protein
JJDPLKEN_17805	CDS	516				hypothetical protein
JJDPLKEN_17806	CDS	204				hypothetical protein
JJDPLKEN_17807	CDS	315				hypothetical protein
JJDPLKEN_17808	CDS	192				hypothetical protein
JJDPLKEN_17809	CDS	846				hypothetical protein
JJDPLKEN_17810	CDS	324				hypothetical protein
JJDPLKEN_17811	CDS	459				hypothetical protein
JJDPLKEN_17812	CDS	924				hypothetical protein
JJDPLKEN_17813	CDS	240				hypothetical protein
JJDPLKEN_17814	CDS	261				hypothetical protein
JJDPLKEN_17815	CDS	261				hypothetical protein
JJDPLKEN_17816	CDS	237				hypothetical protein
JJDPLKEN_17817	CDS	750				hypothetical protein
JJDPLKEN_17818	CDS	645				hypothetical protein
JJDPLKEN_17819	tRNA	74				tRNA-Trp(cca)
JJDPLKEN_17820	tRNA	74				tRNA-Gln(ttg)
JJDPLKEN_17821	tRNA	69				tRNA-Met(cat)
JJDPLKEN_17822	CDS	300				hypothetical protein
JJDPLKEN_17823	CDS	1638				hypothetical protein
JJDPLKEN_17824	CDS	1455				hypothetical protein
JJDPLKEN_17825	CDS	579				hypothetical protein
JJDPLKEN_17826	CDS	348				hypothetical protein
JJDPLKEN_17827	CDS	1065				hypothetical protein
JJDPLKEN_17828	CDS	339				hypothetical protein
JJDPLKEN_17829	CDS	399				hypothetical protein
JJDPLKEN_17830	CDS	363				hypothetical protein
JJDPLKEN_17831	CDS	168				hypothetical protein
JJDPLKEN_17832	CDS	510				hypothetical protein
JJDPLKEN_17833	CDS	411				hypothetical protein
JJDPLKEN_17834	CDS	735				hypothetical protein
JJDPLKEN_17835	CDS	597				hypothetical protein
JJDPLKEN_17836	CDS	327				hypothetical protein
JJDPLKEN_17837	CDS	1008				hypothetical protein
JJDPLKEN_17838	CDS	4785				hypothetical protein
JJDPLKEN_17839	CDS	372				hypothetical protein
JJDPLKEN_17840	CDS	267				hypothetical protein
JJDPLKEN_17841	CDS	393				hypothetical protein
JJDPLKEN_17842	CDS	4176				hypothetical protein
JJDPLKEN_17843	CDS	411				hypothetical protein
JJDPLKEN_17844	CDS	228				hypothetical protein
JJDPLKEN_17845	CDS	828				hypothetical protein
JJDPLKEN_17846	CDS	264				hypothetical protein
