locus_tag	ftype	length_bp	gene	EC_number	COG	product
KAAOPJAA_24639	CDS	2223	agaA_7	3.2.1.22		Alpha-galactosidase AgaA
KAAOPJAA_24640	CDS	906	rhaS_63			HTH-type transcriptional activator RhaS
KAAOPJAA_24641	CDS	723				hypothetical protein
KAAOPJAA_24642	CDS	741				hypothetical protein
KAAOPJAA_24643	CDS	504				hypothetical protein
KAAOPJAA_24644	CDS	1941	fbp_4	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
KAAOPJAA_24645	CDS	123				hypothetical protein
KAAOPJAA_24646	CDS	525				hypothetical protein
KAAOPJAA_24647	CDS	219				hypothetical protein
KAAOPJAA_24648	CDS	423				hypothetical protein
KAAOPJAA_24649	CDS	183				hypothetical protein
KAAOPJAA_24650	CDS	342	spo0A_13			Stage 0 sporulation protein A
KAAOPJAA_24651	CDS	687				hypothetical protein
KAAOPJAA_24652	CDS	165				hypothetical protein
KAAOPJAA_24653	CDS	411				hypothetical protein
KAAOPJAA_24654	CDS	183				hypothetical protein
KAAOPJAA_24655	CDS	702	srrA_17		COG0745	Transcriptional regulatory protein SrrA
KAAOPJAA_24656	CDS	1137				hypothetical protein
KAAOPJAA_24657	CDS	846				hypothetical protein
KAAOPJAA_24658	CDS	414				hypothetical protein
KAAOPJAA_24659	CDS	225				hypothetical protein
KAAOPJAA_24660	CDS	1782	xerC_100			Tyrosine recombinase XerC
KAAOPJAA_24661	CDS	1347				hypothetical protein
KAAOPJAA_24662	CDS	3156				hypothetical protein
KAAOPJAA_24663	CDS	807				hypothetical protein
KAAOPJAA_24664	CDS	714				hypothetical protein
KAAOPJAA_24665	CDS	489				hypothetical protein
KAAOPJAA_24666	CDS	243				hypothetical protein
KAAOPJAA_24667	CDS	714				hypothetical protein
KAAOPJAA_24668	CDS	324				hypothetical protein
KAAOPJAA_24669	CDS	1608	pnbA_7	3.1.1.-	COG2272	Para-nitrobenzyl esterase
KAAOPJAA_24670	CDS	846		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
KAAOPJAA_24671	CDS	1164	adh2_9	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
KAAOPJAA_24672	CDS	1128	adh2_10	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
KAAOPJAA_24673	CDS	1674				hypothetical protein
KAAOPJAA_24674	CDS	909				hypothetical protein
KAAOPJAA_24675	CDS	1089				hypothetical protein
KAAOPJAA_24676	CDS	687				hypothetical protein
KAAOPJAA_24677	CDS	726				hypothetical protein
KAAOPJAA_24678	CDS	402	adhR_6		COG0789	HTH-type transcriptional regulator AdhR
KAAOPJAA_24679	CDS	1179				hypothetical protein
KAAOPJAA_24680	CDS	561	flr_8			Flavoredoxin
KAAOPJAA_24681	CDS	1107				hypothetical protein
KAAOPJAA_24682	CDS	852	dkgA_1	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
KAAOPJAA_24683	CDS	846	hdfR_11			HTH-type transcriptional regulator HdfR
KAAOPJAA_24684	CDS	504				hypothetical protein
KAAOPJAA_24685	CDS	2445	bglB_3	3.2.1.21	COG1472	Thermostable beta-glucosidase B
KAAOPJAA_24686	CDS	1278				hypothetical protein
KAAOPJAA_24687	CDS	552	xerC_101			Tyrosine recombinase XerC
KAAOPJAA_24688	CDS	1023	xerD_30			Tyrosine recombinase XerD
KAAOPJAA_24689	CDS	426				hypothetical protein
KAAOPJAA_24690	CDS	387				hypothetical protein
KAAOPJAA_24691	CDS	357				hypothetical protein
KAAOPJAA_24692	CDS	732				ISLre2 family transposase ISAmde2
KAAOPJAA_24693	CDS	384				hypothetical protein
KAAOPJAA_24694	CDS	210				hypothetical protein
KAAOPJAA_24695	CDS	810	rbn_3	3.1.26.11		Ribonuclease BN
KAAOPJAA_24696	CDS	171				hypothetical protein
KAAOPJAA_24697	CDS	627	ribU_6			Riboflavin transporter RibU
KAAOPJAA_24698	CDS	1023				hypothetical protein
KAAOPJAA_24699	CDS	591	yfkO_2	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
KAAOPJAA_24700	CDS	1185	bdhA_6	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
KAAOPJAA_24701	CDS	651				hypothetical protein
KAAOPJAA_24702	CDS	651				hypothetical protein
KAAOPJAA_24703	CDS	792				hypothetical protein
KAAOPJAA_24704	CDS	264	malK_2	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
KAAOPJAA_24705	CDS	1866				hypothetical protein
KAAOPJAA_24706	CDS	732	purR_10		COG1609	HTH-type transcriptional repressor PurR
KAAOPJAA_24707	CDS	309	ccpA_10		COG1609	Catabolite control protein A
KAAOPJAA_24708	CDS	1236				hypothetical protein
KAAOPJAA_24709	CDS	825				putative response regulatory protein
KAAOPJAA_24710	CDS	1695				hypothetical protein
KAAOPJAA_24711	CDS	1653				hypothetical protein
KAAOPJAA_24712	CDS	1122	btuD_71	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KAAOPJAA_24713	CDS	1119				hypothetical protein
KAAOPJAA_24714	CDS	666	deoC_6	4.1.2.4		Deoxyribose-phosphate aldolase
KAAOPJAA_24715	CDS	402				hypothetical protein
KAAOPJAA_24716	CDS	330				hypothetical protein
KAAOPJAA_24717	CDS	615				hypothetical protein
KAAOPJAA_24718	CDS	846	kbaY_4	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
KAAOPJAA_24719	CDS	378				hypothetical protein
KAAOPJAA_24720	CDS	1278	ulaA_7		COG3037	Ascorbate-specific PTS system EIIC component
KAAOPJAA_24721	CDS	291				hypothetical protein
KAAOPJAA_24722	CDS	447	cmtB		COG1762	Mannitol-specific cryptic phosphotransferase enzyme IIA component
KAAOPJAA_24723	CDS	2277	manR_8		COG1762	Transcriptional regulator ManR
KAAOPJAA_24724	CDS	234				hypothetical protein
KAAOPJAA_24725	CDS	1332	uxaB_4	1.1.1.58	COG0246	Altronate oxidoreductase
KAAOPJAA_24726	CDS	1284				hypothetical protein
KAAOPJAA_24727	CDS	1287	siaM_3		COG1593	Sialic acid TRAP transporter large permease protein SiaM
KAAOPJAA_24728	CDS	513	teaB		COG3090	Ectoine TRAP transporter small permease protein TeaB
KAAOPJAA_24729	CDS	1119				hypothetical protein
KAAOPJAA_24730	CDS	1029	yjmD_5	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
KAAOPJAA_24731	CDS	684	rspR_6		COG1802	HTH-type transcriptional repressor RspR
KAAOPJAA_24732	CDS	1248				hypothetical protein
KAAOPJAA_24733	CDS	1164	serA_4	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
KAAOPJAA_24734	CDS	1293	serC_6	2.6.1.52	COG1932	Phosphoserine aminotransferase
KAAOPJAA_24735	CDS	1683	ilvB_7	2.2.1.6	COG0028	Acetolactate synthase large subunit
KAAOPJAA_24736	CDS	1665	ilvD_10	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
KAAOPJAA_24737	CDS	1086	leuB_7	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
KAAOPJAA_24738	CDS	633				hypothetical protein
KAAOPJAA_24739	CDS	2100				hypothetical protein
KAAOPJAA_24740	CDS	972				hypothetical protein
KAAOPJAA_24741	CDS	240				hypothetical protein
KAAOPJAA_24742	CDS	921	rhaS_64			HTH-type transcriptional activator RhaS
KAAOPJAA_24743	CDS	903	hdfR_12			HTH-type transcriptional regulator HdfR
KAAOPJAA_24744	CDS	1335				hypothetical protein
KAAOPJAA_24745	CDS	345				hypothetical protein
KAAOPJAA_24746	CDS	552				hypothetical protein
KAAOPJAA_24747	CDS	624				hypothetical protein
KAAOPJAA_24748	CDS	2646				hypothetical protein
KAAOPJAA_24749	CDS	435				hypothetical protein
KAAOPJAA_24750	CDS	216				hypothetical protein
KAAOPJAA_24751	CDS	972				hypothetical protein
KAAOPJAA_24752	CDS	1137				hypothetical protein
KAAOPJAA_24753	CDS	249				hypothetical protein
KAAOPJAA_24754	CDS	546				hypothetical protein
KAAOPJAA_24755	CDS	372				hypothetical protein
KAAOPJAA_24756	CDS	354				hypothetical protein
KAAOPJAA_24757	CDS	1518				IS66 family transposase ISSwo2
KAAOPJAA_24758	CDS	204				hypothetical protein
KAAOPJAA_24759	CDS	2244		4.2.1.112		Acetylene hydratase
KAAOPJAA_24760	CDS	336				hypothetical protein
KAAOPJAA_24761	CDS	1056	moaA_20			GTP 3',8-cyclase
KAAOPJAA_24762	CDS	1500	bchE_3	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
KAAOPJAA_24763	CDS	999	moaA_21			GTP 3',8-cyclase
KAAOPJAA_24764	CDS	1146	fdtB_2	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
KAAOPJAA_24765	CDS	627	epsM	2.3.1.-	COG0110	Putative acetyltransferase EpsM
KAAOPJAA_24766	CDS	852	chbG_4	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
KAAOPJAA_24767	CDS	693		2.4.-.-	COG0463	putative glycosyltransferase
KAAOPJAA_24768	CDS	1278	rfbD_1	5.4.99.9		UDP-galactopyranose mutase
KAAOPJAA_24769	CDS	1020	moaA_22			GTP 3',8-cyclase
KAAOPJAA_24770	CDS	687	prmC_8	2.1.1.297		Release factor glutamine methyltransferase
KAAOPJAA_24771	CDS	615				hypothetical protein
KAAOPJAA_24772	CDS	1719				hypothetical protein
KAAOPJAA_24773	CDS	972	arnC_12	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
KAAOPJAA_24774	CDS	525	nusG_9		COG0250	Transcription termination/antitermination protein NusG
KAAOPJAA_24775	CDS	189				hypothetical protein
KAAOPJAA_24776	CDS	732				hypothetical protein
KAAOPJAA_24777	CDS	228				hypothetical protein
KAAOPJAA_24778	CDS	351				hypothetical protein
KAAOPJAA_24779	CDS	771	drrB_2			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
KAAOPJAA_24780	CDS	954	drrA_6	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
KAAOPJAA_24781	CDS	927				hypothetical protein
KAAOPJAA_24782	CDS	378	arlR_8		COG0745	Response regulator ArlR
KAAOPJAA_24783	CDS	333				hypothetical protein
KAAOPJAA_24784	CDS	459	sipS_3	3.4.21.89	COG0681	Signal peptidase I S
KAAOPJAA_24785	CDS	324				hypothetical protein
KAAOPJAA_24786	CDS	126				hypothetical protein
KAAOPJAA_24787	CDS	633				hypothetical protein
KAAOPJAA_24788	CDS	1359				hypothetical protein
KAAOPJAA_24789	CDS	372				hypothetical protein
KAAOPJAA_24790	CDS	363				hypothetical protein
KAAOPJAA_24791	CDS	1620				IS66 family transposase ISSwo2
KAAOPJAA_24792	CDS	615				hypothetical protein
KAAOPJAA_24793	CDS	594				hypothetical protein
KAAOPJAA_24794	CDS	573				hypothetical protein
KAAOPJAA_24795	CDS	735				hypothetical protein
KAAOPJAA_24796	CDS	1443				hypothetical protein
KAAOPJAA_24797	CDS	450				hypothetical protein
KAAOPJAA_24798	CDS	486				hypothetical protein
KAAOPJAA_24799	CDS	1095				hypothetical protein
KAAOPJAA_24800	CDS	585				hypothetical protein
KAAOPJAA_24801	CDS	768				hypothetical protein
KAAOPJAA_24802	CDS	135				hypothetical protein
KAAOPJAA_24803	CDS	1131				hypothetical protein
KAAOPJAA_24804	CDS	1272				hypothetical protein
KAAOPJAA_24805	CDS	1389				hypothetical protein
KAAOPJAA_24806	CDS	540				hypothetical protein
KAAOPJAA_24807	CDS	777				hypothetical protein
KAAOPJAA_24808	CDS	207				hypothetical protein
KAAOPJAA_24809	CDS	2406				hypothetical protein
KAAOPJAA_24810	CDS	465				hypothetical protein
KAAOPJAA_24811	CDS	942				hypothetical protein
KAAOPJAA_24812	CDS	1242				hypothetical protein
KAAOPJAA_24813	CDS	480				hypothetical protein
KAAOPJAA_24814	CDS	1008				hypothetical protein
KAAOPJAA_24815	CDS	312				hypothetical protein
KAAOPJAA_24816	CDS	291				hypothetical protein
KAAOPJAA_24817	CDS	5802				hypothetical protein
KAAOPJAA_24818	CDS	672				hypothetical protein
KAAOPJAA_24819	CDS	2757	rhsA	3.1.-.-	COG3209	putative deoxyribonuclease RhsA
KAAOPJAA_24820	CDS	480				hypothetical protein
KAAOPJAA_24821	CDS	2508				hypothetical protein
KAAOPJAA_24822	CDS	612				hypothetical protein
KAAOPJAA_24823	CDS	5883				hypothetical protein
KAAOPJAA_24824	CDS	465				hypothetical protein
KAAOPJAA_24825	CDS	1458				ISNCY family transposase ISCb1
KAAOPJAA_24826	CDS	513				hypothetical protein
KAAOPJAA_24827	CDS	996				hypothetical protein
KAAOPJAA_24828	CDS	1488				hypothetical protein
KAAOPJAA_24829	CDS	660				hypothetical protein
KAAOPJAA_24830	CDS	780				hypothetical protein
KAAOPJAA_24831	CDS	693				hypothetical protein
KAAOPJAA_24832	CDS	1389				hypothetical protein
KAAOPJAA_24833	CDS	117				hypothetical protein
KAAOPJAA_24834	CDS	636	Int-Tn_25			Transposase from transposon Tn916
KAAOPJAA_24835	CDS	354				hypothetical protein
KAAOPJAA_24836	CDS	246				hypothetical protein
KAAOPJAA_24837	CDS	1644				hypothetical protein
KAAOPJAA_24838	CDS	1371				hypothetical protein
KAAOPJAA_24839	CDS	597				hypothetical protein
KAAOPJAA_24840	CDS	573				hypothetical protein
KAAOPJAA_24841	CDS	1269				hypothetical protein
KAAOPJAA_24842	CDS	723				hypothetical protein
KAAOPJAA_24843	CDS	1374				hypothetical protein
KAAOPJAA_24844	CDS	1392				hypothetical protein
KAAOPJAA_24845	CDS	540				hypothetical protein
KAAOPJAA_24846	CDS	777				hypothetical protein
KAAOPJAA_24847	CDS	168				hypothetical protein
KAAOPJAA_24848	CDS	2619				hypothetical protein
KAAOPJAA_24849	CDS	693				hypothetical protein
KAAOPJAA_24850	CDS	1308				hypothetical protein
KAAOPJAA_24851	CDS	1896				hypothetical protein
KAAOPJAA_24852	CDS	840	stp_3	3.1.3.16	COG0631	Serine/threonine phosphatase stp
KAAOPJAA_24853	CDS	534				hypothetical protein
KAAOPJAA_24854	CDS	555				hypothetical protein
KAAOPJAA_24855	CDS	444	dnaJ_12			Chaperone protein DnaJ
KAAOPJAA_24856	CDS	429				hypothetical protein
KAAOPJAA_24857	CDS	432				hypothetical protein
KAAOPJAA_24858	CDS	2178				hypothetical protein
KAAOPJAA_24859	CDS	102				hypothetical protein
KAAOPJAA_24860	CDS	1836				hypothetical protein
KAAOPJAA_24861	CDS	591	agrB_15	3.4.-.-		Accessory gene regulator protein B
KAAOPJAA_24862	CDS	174				hypothetical protein
KAAOPJAA_24863	CDS	1299				hypothetical protein
KAAOPJAA_24864	CDS	852				hypothetical protein
KAAOPJAA_24865	CDS	369				hypothetical protein
KAAOPJAA_24866	CDS	273				hypothetical protein
KAAOPJAA_24867	CDS	384				hypothetical protein
KAAOPJAA_24868	CDS	1065				hypothetical protein
KAAOPJAA_24869	CDS	1197				hypothetical protein
KAAOPJAA_24870	CDS	336	masK	2.7.10.2	COG0515	Tyrosine-protein kinase MasK
KAAOPJAA_24871	CDS	1359				IS1380 family transposase ISClba1
KAAOPJAA_24872	CDS	282				hypothetical protein
KAAOPJAA_24873	CDS	360				hypothetical protein
KAAOPJAA_24874	CDS	582				hypothetical protein
KAAOPJAA_24875	CDS	495				hypothetical protein
KAAOPJAA_24876	CDS	600				hypothetical protein
KAAOPJAA_24877	CDS	300				hypothetical protein
KAAOPJAA_24878	CDS	1209	xerC_102			Tyrosine recombinase XerC
KAAOPJAA_24879	CDS	1533	rlmD_1	2.1.1.190		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
KAAOPJAA_24880	CDS	1830				hypothetical protein
KAAOPJAA_24881	CDS	1425	pdhD_2	1.8.1.4		Dihydrolipoyl dehydrogenase
KAAOPJAA_24882	CDS	801	ywpJ_4	3.1.3.-	COG0561	Phosphatase YwpJ
KAAOPJAA_24883	tRNA	74				tRNA-Pro(ggg)
KAAOPJAA_24884	CDS	2511				hypothetical protein
KAAOPJAA_24885	CDS	1305				hypothetical protein
KAAOPJAA_24886	CDS	720	xylQ	3.2.1.177		Alpha-xylosidase XylQ
KAAOPJAA_24887	CDS	396				hypothetical protein
KAAOPJAA_24888	CDS	1317	dctM_11		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
KAAOPJAA_24889	CDS	477	siaQ_2		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
KAAOPJAA_24890	CDS	1044	dctP_1		COG1638	Solute-binding protein
KAAOPJAA_24891	CDS	897	rhaS_65			HTH-type transcriptional activator RhaS
KAAOPJAA_24892	CDS	285				hypothetical protein
KAAOPJAA_24893	CDS	234				hypothetical protein
KAAOPJAA_24894	CDS	399				hypothetical protein
KAAOPJAA_24895	CDS	246				hypothetical protein
KAAOPJAA_24896	CDS	816				hypothetical protein
KAAOPJAA_24897	CDS	624				hypothetical protein
KAAOPJAA_24898	CDS	1059				hypothetical protein
KAAOPJAA_24899	CDS	861	larE_3	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
KAAOPJAA_24900	CDS	1323	larC_5	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
KAAOPJAA_24901	CDS	744	larB_3	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
KAAOPJAA_24902	CDS	627	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
KAAOPJAA_24903	CDS	933	oppD_15		COG0444	Oligopeptide transport ATP-binding protein OppD
KAAOPJAA_24904	CDS	837	dppC_4		COG1173	Dipeptide transport system permease protein DppC
KAAOPJAA_24905	CDS	981	gsiC_5		COG0601	Glutathione transport system permease protein GsiC
KAAOPJAA_24906	CDS	1725				hypothetical protein
KAAOPJAA_24907	CDS	1239				hypothetical protein
KAAOPJAA_24908	CDS	783	ssuB_5	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
KAAOPJAA_24909	CDS	1077				hypothetical protein
KAAOPJAA_24910	CDS	1350				hypothetical protein
KAAOPJAA_24911	CDS	747	tpiA_9			Triosephosphate isomerase
KAAOPJAA_24912	CDS	1194	pfp_8	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
KAAOPJAA_24913	CDS	270	fba_11	4.1.2.13		Fructose-bisphosphate aldolase
KAAOPJAA_24914	CDS	360				hypothetical protein
KAAOPJAA_24915	CDS	747	fbaA_4	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
KAAOPJAA_24916	CDS	1080	yjmD_6	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
KAAOPJAA_24917	CDS	798	idnO_1	1.1.1.69		5-keto-D-gluconate 5-reductase
KAAOPJAA_24918	CDS	759	nrtD_3	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
KAAOPJAA_24919	CDS	768	nrtD_4	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
KAAOPJAA_24920	CDS	834	cmpB_2		COG0600	Bicarbonate transport system permease protein CmpB
KAAOPJAA_24921	CDS	1002				hypothetical protein
KAAOPJAA_24922	CDS	1071	purR_11		COG1609	HTH-type transcriptional repressor PurR
KAAOPJAA_24923	CDS	882	lacX_5			Protein LacX, plasmid
KAAOPJAA_24924	CDS	342				hypothetical protein
KAAOPJAA_24925	tRNA	82				tRNA-Leu(tag)
KAAOPJAA_24926	tRNA	86				tRNA-Leu(taa)
KAAOPJAA_24927	tRNA	75				tRNA-Val(tac)
KAAOPJAA_24928	tRNA	76				tRNA-Asp(gtc)
KAAOPJAA_24929	tRNA	75				tRNA-Met(cat)
KAAOPJAA_24930	tRNA	73				tRNA-Thr(tgt)
KAAOPJAA_24931	tRNA	72				tRNA-Glu(ttc)
KAAOPJAA_24932	tRNA	75				tRNA-Asn(gtt)
KAAOPJAA_24933	rRNA	2885				23S ribosomal RNA
KAAOPJAA_24934	tRNA	75				tRNA-Ala(tgc)
KAAOPJAA_24935	rRNA	1528				16S ribosomal RNA
KAAOPJAA_24936	CDS	861	gloB_10	3.1.2.6		Hydroxyacylglutathione hydrolase
KAAOPJAA_24937	CDS	342				hypothetical protein
KAAOPJAA_24938	CDS	576				hypothetical protein
KAAOPJAA_24939	CDS	774				hypothetical protein
KAAOPJAA_24940	tRNA	72				tRNA-Gly(gcc)
KAAOPJAA_24941	tRNA	76				tRNA-Pro(tgg)
KAAOPJAA_24942	rRNA	2885				23S ribosomal RNA
KAAOPJAA_24943	tRNA	74				tRNA-Ile(gat)
KAAOPJAA_24944	rRNA	1528				16S ribosomal RNA
KAAOPJAA_24945	tRNA	89				tRNA-Ser(gga)
KAAOPJAA_24946	tRNA	87				tRNA-Ser(tga)
KAAOPJAA_24947	CDS	231				hypothetical protein
KAAOPJAA_24948	CDS	1278	mtnW	5.3.2.5	COG1850	2,3-diketo-5-methylthiopentyl-1-phosphate enolase
KAAOPJAA_24949	CDS	726	mcbR_2		COG1802	HTH-type transcriptional regulator McbR
KAAOPJAA_24950	CDS	606	araD_5	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase
KAAOPJAA_24951	CDS	1257				hypothetical protein
KAAOPJAA_24952	CDS	1005				hypothetical protein
KAAOPJAA_24953	CDS	960	rbsC_7		COG1172	Ribose import permease protein RbsC
KAAOPJAA_24954	CDS	162	rbsC_8		COG1172	Ribose import permease protein RbsC
KAAOPJAA_24955	CDS	630	alsC		COG1172	D-allose transport system permease protein AlsC
KAAOPJAA_24956	CDS	570	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
KAAOPJAA_24957	CDS	1128	btuD_72	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KAAOPJAA_24958	CDS	1122	purR_12			HTH-type transcriptional repressor PurR
KAAOPJAA_24959	CDS	744	ispD_6	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
KAAOPJAA_24960	CDS	1035	tsaD_8	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
KAAOPJAA_24961	CDS	912	rnz_3	3.1.26.11	COG1234	Ribonuclease Z
KAAOPJAA_24962	CDS	501				hypothetical protein
KAAOPJAA_24963	CDS	1005	kdgT_3			2-keto-3-deoxygluconate permease
KAAOPJAA_24964	CDS	1365	denK	2.7.1.220	COG3395	D-erythronate kinase
KAAOPJAA_24965	CDS	1020	pdxA2_5	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
KAAOPJAA_24966	CDS	765	srlR_11		COG1349	Glucitol operon repressor
KAAOPJAA_24967	CDS	762	deoR_1		COG1349	Deoxyribose operon repressor
KAAOPJAA_24968	CDS	459	derI	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase
KAAOPJAA_24969	CDS	792	lerI	5.3.1.33	COG0149	L-erythrulose-1-phosphate isomerase
KAAOPJAA_24970	CDS	1233	pfp_9	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
KAAOPJAA_24971	CDS	243				hypothetical protein
KAAOPJAA_24972	CDS	450	rimI_4	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
KAAOPJAA_24973	CDS	753	tsaB_5		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
KAAOPJAA_24974	CDS	429	tsaE_6		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
KAAOPJAA_24975	CDS	2148	yhgF_5		COG2183	Protein YhgF
KAAOPJAA_24976	CDS	456				hypothetical protein
KAAOPJAA_24977	CDS	366				hypothetical protein
KAAOPJAA_24978	CDS	1242	hom_6	1.1.1.3	COG0460	Homoserine dehydrogenase
KAAOPJAA_24979	CDS	444				hypothetical protein
KAAOPJAA_24980	CDS	1017	prfB_7			Peptide chain release factor 2
KAAOPJAA_24981	CDS	2574	secA_7		COG0653	Protein translocase subunit SecA
KAAOPJAA_24982	CDS	531	hpf_7		COG1544	Ribosome hibernation promotion factor
KAAOPJAA_24983	CDS	1500				hypothetical protein
KAAOPJAA_24984	CDS	924	trxB_10	1.8.1.9		Thioredoxin reductase
KAAOPJAA_24985	CDS	732	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KAAOPJAA_24986	CDS	456				hypothetical protein
KAAOPJAA_24987	CDS	393	rpsI_7			30S ribosomal protein S9
KAAOPJAA_24988	CDS	429	rplM_7		COG0102	50S ribosomal protein L13
KAAOPJAA_24989	CDS	744	truA_8	5.4.99.12	COG0101	tRNA pseudouridine synthase A
KAAOPJAA_24990	CDS	801	ecfT_8		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
KAAOPJAA_24991	CDS	879	ecfA2_6	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
KAAOPJAA_24992	CDS	855	ecfA1_6	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
KAAOPJAA_24993	CDS	987				hypothetical protein
KAAOPJAA_24994	CDS	996				hypothetical protein
KAAOPJAA_24995	CDS	1251				hypothetical protein
KAAOPJAA_24996	CDS	537	rplQ_5			50S ribosomal protein L17
KAAOPJAA_24997	CDS	963	rpoA_7	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
KAAOPJAA_24998	CDS	594	rpsD_7		COG0522	30S ribosomal protein S4
KAAOPJAA_24999	CDS	405	rpsK_6			30S ribosomal protein S11
KAAOPJAA_25000	CDS	369	rpsM_7		COG0099	30S ribosomal protein S13
KAAOPJAA_25001	CDS	219	infA_7			Translation initiation factor IF-1
KAAOPJAA_25002	CDS	264				hypothetical protein
KAAOPJAA_25003	CDS	747	map_10	3.4.11.18	COG0024	Methionine aminopeptidase 1
KAAOPJAA_25004	CDS	645	adk_7	2.7.4.3		Adenylate kinase
KAAOPJAA_25005	CDS	1317	secY_7		COG0201	Protein translocase subunit SecY
KAAOPJAA_25006	CDS	441	rplO_7		COG0200	50S ribosomal protein L15
