locus_tag	ftype	length_bp	gene	EC_number	COG	product
CBKIEKNK_21069	CDS	786				hypothetical protein
CBKIEKNK_21070	CDS	1116				hypothetical protein
CBKIEKNK_21071	CDS	618	dapH_7	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
CBKIEKNK_21072	CDS	369				hypothetical protein
CBKIEKNK_21073	CDS	411				hypothetical protein
CBKIEKNK_21074	CDS	1428				hypothetical protein
CBKIEKNK_21075	tRNA	75				tRNA-Arg(ccg)
CBKIEKNK_21076	CDS	675	ung_7	3.2.2.27	COG0692	Uracil-DNA glycosylase
CBKIEKNK_21077	CDS	411				hypothetical protein
CBKIEKNK_21078	CDS	1281				hypothetical protein
CBKIEKNK_21079	CDS	615				hypothetical protein
CBKIEKNK_21080	CDS	786	rl5_1	1.10.3.-		Polyphenol oxidase
CBKIEKNK_21081	CDS	804	rlmB_7	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
CBKIEKNK_21082	CDS	444				hypothetical protein
CBKIEKNK_21083	CDS	1383				hypothetical protein
CBKIEKNK_21084	CDS	234				hypothetical protein
CBKIEKNK_21085	CDS	552				hypothetical protein
CBKIEKNK_21086	CDS	879				hypothetical protein
CBKIEKNK_21087	CDS	2208	relA_8	2.7.6.5	COG0317	GTP pyrophosphokinase
CBKIEKNK_21088	CDS	645	engB_6		COG0218	putative GTP-binding protein EngB
CBKIEKNK_21089	CDS	720	yfiC_6	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
CBKIEKNK_21090	CDS	1704	thiC_2	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
CBKIEKNK_21091	CDS	771	thiG_2	2.8.1.10	COG2022	Thiazole synthase
CBKIEKNK_21092	CDS	624	thiE_8	2.5.1.3	COG0352	Thiamine-phosphate synthase
CBKIEKNK_21093	CDS	606	thiE_9	2.5.1.3		Thiamine-phosphate synthase
CBKIEKNK_21094	CDS	201				hypothetical protein
CBKIEKNK_21095	CDS	813	thiD_7	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
CBKIEKNK_21096	CDS	828	yafV_3	3.5.1.3		Omega-amidase YafV
CBKIEKNK_21097	CDS	543				hypothetical protein
CBKIEKNK_21098	CDS	360				hypothetical protein
CBKIEKNK_21099	CDS	504				hypothetical protein
CBKIEKNK_21100	CDS	1035				hypothetical protein
CBKIEKNK_21101	CDS	558				hypothetical protein
CBKIEKNK_21102	CDS	1803				hypothetical protein
CBKIEKNK_21103	CDS	2214				hypothetical protein
CBKIEKNK_21104	CDS	597				hypothetical protein
CBKIEKNK_21105	CDS	804				hypothetical protein
CBKIEKNK_21106	CDS	2628	valS_7	6.1.1.9		Valine--tRNA ligase
CBKIEKNK_21107	CDS	582	rnfA_4	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
CBKIEKNK_21108	CDS	588	rnfE_3	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
CBKIEKNK_21109	CDS	672	rnfG_2	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
CBKIEKNK_21110	CDS	954	rnfD_3	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
CBKIEKNK_21111	CDS	1362	rnfC_4	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
CBKIEKNK_21112	CDS	906	rnfB_3	7.2.1.2	COG2878	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B
CBKIEKNK_21113	CDS	429				hypothetical protein
CBKIEKNK_21114	CDS	1248				hypothetical protein
CBKIEKNK_21115	CDS	1269	purA_7	6.3.4.4	COG0104	Adenylosuccinate synthetase
CBKIEKNK_21116	CDS	465	perR_6		COG0735	Peroxide-responsive repressor PerR
CBKIEKNK_21117	CDS	2448	mutS2_7	3.1.-.-		Endonuclease MutS2
CBKIEKNK_21118	CDS	732				hypothetical protein
CBKIEKNK_21119	CDS	1338	gdhB_2	1.4.1.2		NAD-specific glutamate dehydrogenase
CBKIEKNK_21120	CDS	426				hypothetical protein
CBKIEKNK_21121	CDS	1059	eis_6	2.3.1.-		N-acetyltransferase Eis
CBKIEKNK_21122	CDS	897				hypothetical protein
CBKIEKNK_21123	CDS	669	cutD_8	1.97.1.-		Choline trimethylamine-lyase activating enzyme
CBKIEKNK_21124	CDS	801				hypothetical protein
CBKIEKNK_21125	CDS	933				hypothetical protein
CBKIEKNK_21126	CDS	177				hypothetical protein
CBKIEKNK_21127	CDS	465				hypothetical protein
CBKIEKNK_21128	CDS	558				hypothetical protein
CBKIEKNK_21129	CDS	855				hypothetical protein
CBKIEKNK_21130	CDS	678				hypothetical protein
CBKIEKNK_21131	CDS	309				hypothetical protein
CBKIEKNK_21132	CDS	198				hypothetical protein
CBKIEKNK_21133	CDS	1068				hypothetical protein
CBKIEKNK_21134	CDS	426				hypothetical protein
CBKIEKNK_21135	CDS	2223	dcp_2	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
CBKIEKNK_21136	CDS	1137				hypothetical protein
CBKIEKNK_21137	CDS	837				hypothetical protein
CBKIEKNK_21138	CDS	777				hypothetical protein
CBKIEKNK_21139	CDS	330	hup_6			DNA-binding protein HU
CBKIEKNK_21140	CDS	564				hypothetical protein
CBKIEKNK_21141	CDS	573				hypothetical protein
CBKIEKNK_21142	CDS	585	adk_7	2.7.4.3	COG0563	Adenylate kinase
CBKIEKNK_21143	CDS	558	hpt_8	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
CBKIEKNK_21144	CDS	498	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
CBKIEKNK_21145	CDS	1017	tsaD_8	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
CBKIEKNK_21146	CDS	1515	nnr_6		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
CBKIEKNK_21147	CDS	1098				hypothetical protein
CBKIEKNK_21148	CDS	1452	sacC_4	3.2.1.80	COG1621	Levanase
CBKIEKNK_21149	CDS	1770				SusD-like protein P2
CBKIEKNK_21150	CDS	3057				TonB-dependent receptor P3
CBKIEKNK_21151	CDS	1932	rcsC_53	2.7.13.3		Sensor histidine kinase RcsC
CBKIEKNK_21152	CDS	792				hypothetical protein
CBKIEKNK_21153	CDS	1800	sacC_5	3.2.1.80	COG1621	Levanase
CBKIEKNK_21154	CDS	1182				hypothetical protein
CBKIEKNK_21155	CDS	882	pfkB_3	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
CBKIEKNK_21156	CDS	774				hypothetical protein
CBKIEKNK_21157	CDS	1224			COG3385	IS4 family transposase ISGme2
CBKIEKNK_21158	CDS	1890	purF_12	2.4.2.14		Amidophosphoribosyltransferase
CBKIEKNK_21159	CDS	1428	gltD_7	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
CBKIEKNK_21160	CDS	4509	gltB_3	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
CBKIEKNK_21161	CDS	2190	glnA_12	6.3.1.2		Glutamine synthetase
CBKIEKNK_21162	CDS	1239	dapL_9	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
CBKIEKNK_21163	CDS	855	dapF_7	5.1.1.7	COG0253	Diaminopimelate epimerase
CBKIEKNK_21164	CDS	1464				hypothetical protein
CBKIEKNK_21165	CDS	1116	serC_5	2.6.1.52	COG1932	Phosphoserine aminotransferase
CBKIEKNK_21166	CDS	921		1.1.1.81	COG0111	Hydroxypyruvate reductase
CBKIEKNK_21167	CDS	981				hypothetical protein
CBKIEKNK_21168	CDS	1605				hypothetical protein
CBKIEKNK_21169	CDS	2940	susC_13			TonB-dependent receptor SusC
CBKIEKNK_21170	CDS	1659				hypothetical protein
CBKIEKNK_21171	CDS	1533	cpdA_14	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
CBKIEKNK_21172	CDS	2253				hypothetical protein
CBKIEKNK_21173	CDS	1653	sasA_52	2.7.-.-		Adaptive-response sensory-kinase SasA
CBKIEKNK_21174	CDS	714	hssR_1			Heme response regulator HssR
CBKIEKNK_21175	CDS	276	groS_7		COG0234	10 kDa chaperonin
CBKIEKNK_21176	CDS	1638	groL_6		COG0459	60 kDa chaperonin
CBKIEKNK_21177	CDS	876				hypothetical protein
CBKIEKNK_21178	CDS	573	gmk_10	2.7.4.8	COG0194	Guanylate kinase
CBKIEKNK_21179	CDS	597	nadD_7	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
CBKIEKNK_21180	CDS	531				hypothetical protein
CBKIEKNK_21181	CDS	504	fldA_1		COG0716	Flavodoxin 1
CBKIEKNK_21182	CDS	2568				hypothetical protein
CBKIEKNK_21183	CDS	468				hypothetical protein
CBKIEKNK_21184	CDS	1383				hypothetical protein
CBKIEKNK_21185	CDS	2112	susB_3	3.2.1.3		Glucan 1,4-alpha-glucosidase SusB
CBKIEKNK_21186	CDS	1071	dinB_14	2.7.7.7	COG0389	DNA polymerase IV
CBKIEKNK_21187	CDS	2988				hypothetical protein
CBKIEKNK_21188	CDS	1371				hypothetical protein
CBKIEKNK_21189	CDS	2187				hypothetical protein
CBKIEKNK_21190	CDS	1323				hypothetical protein
CBKIEKNK_21191	CDS	927	miaA_9	2.5.1.75	COG0324	tRNA dimethylallyltransferase
CBKIEKNK_21192	CDS	2838				hypothetical protein
CBKIEKNK_21193	CDS	1065				hypothetical protein
CBKIEKNK_21194	CDS	897	rhaS_23			HTH-type transcriptional activator RhaS
CBKIEKNK_21195	CDS	561	maa_7	2.3.1.79	COG0110	Maltose O-acetyltransferase
CBKIEKNK_21196	CDS	1467				hypothetical protein
CBKIEKNK_21197	CDS	1173	adh2_7	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
CBKIEKNK_21198	CDS	564				hypothetical protein
CBKIEKNK_21199	CDS	774			COG3039	IS5 family transposase IS5Sa
CBKIEKNK_21200	CDS	2199				hypothetical protein
CBKIEKNK_21201	CDS	528	rhaS_24			HTH-type transcriptional activator RhaS
CBKIEKNK_21202	CDS	2067	btuB_19			Vitamin B12 transporter BtuB
CBKIEKNK_21203	CDS	1023				hypothetical protein
CBKIEKNK_21204	CDS	987				hypothetical protein
CBKIEKNK_21205	CDS	1047				hypothetical protein
CBKIEKNK_21206	CDS	381				hypothetical protein
CBKIEKNK_21207	CDS	699	yohK_3		COG1346	Inner membrane protein YohK
CBKIEKNK_21208	CDS	1110	prfA_7		COG0216	Peptide chain release factor 1
CBKIEKNK_21209	CDS	834	pyrF_8	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
CBKIEKNK_21210	CDS	1251	pgk_7	2.7.2.3	COG0126	Phosphoglycerate kinase
CBKIEKNK_21211	CDS	1215				hypothetical protein
CBKIEKNK_21212	CDS	858	fabI_4	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
CBKIEKNK_21213	CDS	1347				hypothetical protein
CBKIEKNK_21214	CDS	1380				hypothetical protein
CBKIEKNK_21215	CDS	294				hypothetical protein
CBKIEKNK_21216	CDS	1728	ybiT_9		COG0488	putative ABC transporter ATP-binding protein YbiT
CBKIEKNK_21217	CDS	303				hypothetical protein
CBKIEKNK_21218	CDS	1245				hypothetical protein
CBKIEKNK_21219	CDS	1056				hypothetical protein
CBKIEKNK_21220	CDS	2631	alaS_8	6.1.1.7	COG0013	Alanine--tRNA ligase
CBKIEKNK_21221	CDS	972				hypothetical protein
CBKIEKNK_21222	CDS	339				hypothetical protein
CBKIEKNK_21223	CDS	2172				hypothetical protein
CBKIEKNK_21224	CDS	408				hypothetical protein
CBKIEKNK_21225	CDS	582	queE_3	4.3.99.3		7-carboxy-7-deazaguanine synthase
CBKIEKNK_21226	tRNA	72				tRNA-Gln(ctg)
CBKIEKNK_21227	CDS	570				hypothetical protein
CBKIEKNK_21228	CDS	1062				hypothetical protein
CBKIEKNK_21229	CDS	693				hypothetical protein
CBKIEKNK_21230	CDS	606				hypothetical protein
CBKIEKNK_21231	CDS	633				hypothetical protein
CBKIEKNK_21232	CDS	1785				hypothetical protein
CBKIEKNK_21233	CDS	789				hypothetical protein
CBKIEKNK_21234	CDS	276				hypothetical protein
CBKIEKNK_21235	CDS	228				hypothetical protein
CBKIEKNK_21236	CDS	480				hypothetical protein
CBKIEKNK_21237	CDS	309				hypothetical protein
CBKIEKNK_21238	CDS	612	ydeA_3	3.2.-.-	COG0693	putative protease YdeA
CBKIEKNK_21239	CDS	273				hypothetical protein
CBKIEKNK_21240	CDS	447				hypothetical protein
CBKIEKNK_21241	CDS	1053				hypothetical protein
CBKIEKNK_21242	CDS	393				hypothetical protein
CBKIEKNK_21243	CDS	1200				IS110 family transposase ISAzo28
CBKIEKNK_21244	CDS	693	tsaB_6		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
CBKIEKNK_21245	CDS	474	rlmH_7	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
CBKIEKNK_21246	CDS	1116	hemW_7		COG0635	Heme chaperone HemW
CBKIEKNK_21247	CDS	3063	addB_5	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
CBKIEKNK_21248	CDS	1122				hypothetical protein
CBKIEKNK_21249	CDS	957	metF_4	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
CBKIEKNK_21250	CDS	2256	dnaG_12	2.7.7.-		DNA primase
CBKIEKNK_21251	CDS	690	ktrA_6		COG0569	Ktr system potassium uptake protein A
CBKIEKNK_21252	CDS	570				hypothetical protein
CBKIEKNK_21253	CDS	465				hypothetical protein
CBKIEKNK_21254	CDS	915				IS982 family transposase IS195
CBKIEKNK_21255	CDS	222				hypothetical protein
CBKIEKNK_21256	CDS	600				hypothetical protein
CBKIEKNK_21257	CDS	702				hypothetical protein
CBKIEKNK_21258	CDS	1653	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
CBKIEKNK_21259	CDS	699	yiaD		COG2885	putative lipoprotein YiaD
CBKIEKNK_21260	CDS	525	adaB_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, inducible
CBKIEKNK_21261	CDS	2574	gyrA_9	5.6.2.2	COG0188	DNA gyrase subunit A
CBKIEKNK_21262	CDS	2604	clpC_8			ATP-dependent Clp protease ATP-binding subunit ClpC
CBKIEKNK_21263	CDS	267				hypothetical protein
CBKIEKNK_21264	CDS	702	rnd_3	3.1.13.5		Ribonuclease D
CBKIEKNK_21265	CDS	627	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
CBKIEKNK_21266	CDS	1395				hypothetical protein
CBKIEKNK_21267	CDS	1137	bioF_4	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
CBKIEKNK_21268	CDS	846	nadC_3	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
CBKIEKNK_21269	CDS	897	fabD_5	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
CBKIEKNK_21270	CDS	2133	rho_4	3.6.4.-		Transcription termination factor Rho
CBKIEKNK_21271	CDS	906	pyrD_6	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
CBKIEKNK_21272	CDS	777	pyrK_8		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
CBKIEKNK_21273	CDS	210	tatA_2			Sec-independent protein translocase protein TatA
CBKIEKNK_21274	CDS	804	tatC_2			Sec-independent protein translocase protein TatC
CBKIEKNK_21275	CDS	1464	ygcS_3			Inner membrane metabolite transport protein YgcS
CBKIEKNK_21276	CDS	2493		5.1.1.1		Alanine racemase
CBKIEKNK_21277	CDS	447				hypothetical protein
CBKIEKNK_21278	CDS	366				hypothetical protein
CBKIEKNK_21279	CDS	942	trxB_8	1.8.1.9	COG0492	Thioredoxin reductase
CBKIEKNK_21280	CDS	654				hypothetical protein
CBKIEKNK_21281	CDS	2757				hypothetical protein
CBKIEKNK_21282	CDS	645	rpe_12	5.1.3.1		Ribulose-phosphate 3-epimerase
CBKIEKNK_21283	CDS	678				hypothetical protein
CBKIEKNK_21284	CDS	1167	xerC_101			Tyrosine recombinase XerC
CBKIEKNK_21285	CDS	1101				ISAs1 family transposase ISPg6
CBKIEKNK_21286	CDS	1095	xerC_102			Tyrosine recombinase XerC
CBKIEKNK_21287	CDS	693				hypothetical protein
CBKIEKNK_21288	CDS	585				hypothetical protein
CBKIEKNK_21289	CDS	417				hypothetical protein
CBKIEKNK_21290	CDS	363				hypothetical protein
CBKIEKNK_21291	CDS	306				hypothetical protein
CBKIEKNK_21292	CDS	294				hypothetical protein
CBKIEKNK_21293	CDS	783				IS21 family transposase ISHahy12
CBKIEKNK_21294	CDS	1602				hypothetical protein
CBKIEKNK_21295	CDS	309				hypothetical protein
CBKIEKNK_21296	CDS	1026	xerD_23			Tyrosine recombinase XerD
CBKIEKNK_21297	CDS	987	xerC_103			Tyrosine recombinase XerC
CBKIEKNK_21298	CDS	1173	xerC_104			Tyrosine recombinase XerC
CBKIEKNK_21299	CDS	765			COG3039	IS5 family transposase ISMac15
CBKIEKNK_21300	CDS	144				hypothetical protein
CBKIEKNK_21301	CDS	222				hypothetical protein
CBKIEKNK_21302	CDS	258				hypothetical protein
CBKIEKNK_21303	CDS	1284				hypothetical protein
CBKIEKNK_21304	CDS	411				hypothetical protein
CBKIEKNK_21305	CDS	222				hypothetical protein
CBKIEKNK_21306	CDS	216				hypothetical protein
CBKIEKNK_21307	CDS	324				hypothetical protein
CBKIEKNK_21308	CDS	489				hypothetical protein
CBKIEKNK_21309	CDS	564				hypothetical protein
CBKIEKNK_21310	CDS	543				hypothetical protein
CBKIEKNK_21311	CDS	1413			COG2067	Putative outer membrane protein
CBKIEKNK_21312	CDS	1365	hisS_7	6.1.1.21	COG0124	Histidine--tRNA ligase
CBKIEKNK_21313	CDS	861	folP_4	2.5.1.15	COG0294	Dihydropteroate synthase
CBKIEKNK_21314	CDS	783	cdaA_4	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
CBKIEKNK_21315	CDS	984			COG2826	IS30 family transposase ISSde3
CBKIEKNK_21316	CDS	576	efp_7		COG0231	Elongation factor P
CBKIEKNK_21317	CDS	1239	norV_2		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
CBKIEKNK_21318	CDS	588				hypothetical protein
CBKIEKNK_21319	CDS	168				hypothetical protein
CBKIEKNK_21320	CDS	1857	icmF_2	5.4.99.13		Fused isobutyryl-CoA mutase
CBKIEKNK_21321	CDS	2136	mutB_2	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
CBKIEKNK_21322	CDS	732				hypothetical protein
CBKIEKNK_21323	CDS	1323	mtaB_4	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
CBKIEKNK_21324	CDS	942	lpxL_2	2.3.1.241		Lipid A biosynthesis lauroyltransferase
CBKIEKNK_21325	CDS	1005				hypothetical protein
CBKIEKNK_21326	CDS	1086				hypothetical protein
CBKIEKNK_21327	CDS	459				hypothetical protein
CBKIEKNK_21328	CDS	861	lgt_8	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
CBKIEKNK_21329	CDS	900	ddh_2	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
CBKIEKNK_21330	CDS	1203	ackA_8	2.7.2.1	COG0282	Acetate kinase
CBKIEKNK_21331	CDS	1014	pta_9	2.3.1.8	COG0280	Phosphate acetyltransferase
CBKIEKNK_21332	CDS	459	bcp_6	1.11.1.15	COG1225	Peroxiredoxin Bcp
CBKIEKNK_21333	CDS	864	rmlD_5	1.1.1.133		dTDP-4-dehydrorhamnose reductase
CBKIEKNK_21334	CDS	1581	prfC_6		COG4108	Peptide chain release factor RF3
CBKIEKNK_21335	CDS	426				hypothetical protein
CBKIEKNK_21336	CDS	342				hypothetical protein
CBKIEKNK_21337	CDS	885	dapA_9	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
CBKIEKNK_21338	CDS	297	trxA_11		COG0526	Thioredoxin
CBKIEKNK_21339	CDS	2331				hypothetical protein
CBKIEKNK_21340	CDS	783				hypothetical protein
CBKIEKNK_21341	CDS	384				hypothetical protein
CBKIEKNK_21342	CDS	495				hypothetical protein
CBKIEKNK_21343	CDS	2259				hypothetical protein
CBKIEKNK_21344	CDS	1416				hypothetical protein
CBKIEKNK_21345	CDS	1497	napF_3			Ferredoxin-type protein NapF
CBKIEKNK_21346	CDS	714				hypothetical protein
CBKIEKNK_21347	CDS	1941				hypothetical protein
CBKIEKNK_21348	CDS	1185				hypothetical protein
CBKIEKNK_21349	CDS	708				hypothetical protein
CBKIEKNK_21350	CDS	375				hypothetical protein
CBKIEKNK_21351	CDS	549	rfbC_5	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
CBKIEKNK_21352	CDS	1560	ahpF_1	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
CBKIEKNK_21353	CDS	567	ahpC_4	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
CBKIEKNK_21354	CDS	165				hypothetical protein
CBKIEKNK_21355	CDS	375	ridA_3	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
CBKIEKNK_21356	CDS	2547				hypothetical protein
CBKIEKNK_21357	CDS	783	nfrA1_4	1.5.1.38	COG0778	FMN reductase (NADPH)
CBKIEKNK_21358	CDS	630	recR_7		COG0353	Recombination protein RecR
CBKIEKNK_21359	CDS	531				hypothetical protein
CBKIEKNK_21360	CDS	888				hypothetical protein
CBKIEKNK_21361	CDS	2070	ftsH_7	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
CBKIEKNK_21362	CDS	360	rsfS_6		COG0799	Ribosomal silencing factor RsfS
CBKIEKNK_21363	CDS	1254				hypothetical protein
CBKIEKNK_21364	CDS	1206	aspC_3	2.6.1.1	COG0436	Aspartate aminotransferase
CBKIEKNK_21365	CDS	1215	ribBA_5		COG0108	Riboflavin biosynthesis protein RibBA
CBKIEKNK_21366	CDS	1947				hypothetical protein
CBKIEKNK_21367	CDS	1494	creD_2		COG4452	Inner membrane protein CreD
CBKIEKNK_21368	CDS	993	rhaS_25			HTH-type transcriptional activator RhaS
CBKIEKNK_21369	CDS	1590				hypothetical protein
CBKIEKNK_21370	CDS	237				hypothetical protein
CBKIEKNK_21371	CDS	576				hypothetical protein
CBKIEKNK_21372	CDS	2715	ppdK_5	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
CBKIEKNK_21373	CDS	984				hypothetical protein
CBKIEKNK_21374	CDS	783				IS21 family transposase ISHahy12
CBKIEKNK_21375	CDS	1602				hypothetical protein
CBKIEKNK_21376	CDS	1308	dnaG_13	2.7.7.-		DNA primase
CBKIEKNK_21377	CDS	1602				hypothetical protein
CBKIEKNK_21378	CDS	783				IS21 family transposase ISHahy12
CBKIEKNK_21379	CDS	1362				hypothetical protein
CBKIEKNK_21380	CDS	1419				hypothetical protein
CBKIEKNK_21381	CDS	2022				hypothetical protein
CBKIEKNK_21382	CDS	225				hypothetical protein
CBKIEKNK_21383	CDS	288				hypothetical protein
CBKIEKNK_21384	CDS	1341				hypothetical protein
CBKIEKNK_21385	CDS	1461	smc_20			Chromosome partition protein Smc
CBKIEKNK_21386	CDS	1101				ISAs1 family transposase ISPg6
CBKIEKNK_21387	CDS	1392				hypothetical protein
CBKIEKNK_21388	CDS	1023				hypothetical protein
CBKIEKNK_21389	CDS	420				hypothetical protein
CBKIEKNK_21390	CDS	999				hypothetical protein
CBKIEKNK_21391	CDS	660				hypothetical protein
CBKIEKNK_21392	CDS	690				hypothetical protein
CBKIEKNK_21393	CDS	1602				hypothetical protein
CBKIEKNK_21394	CDS	276				hypothetical protein
CBKIEKNK_21395	CDS	465				hypothetical protein
CBKIEKNK_21396	CDS	1125	xerC_105			Tyrosine recombinase XerC
CBKIEKNK_21397	CDS	930				hypothetical protein
CBKIEKNK_21398	CDS	615				hypothetical protein
CBKIEKNK_21399	CDS	1200				hypothetical protein
CBKIEKNK_21400	CDS	456				hypothetical protein
CBKIEKNK_21401	CDS	1224				hypothetical protein
CBKIEKNK_21402	CDS	276			COG0776	DNA-binding protein HU
CBKIEKNK_21403	CDS	159				hypothetical protein
CBKIEKNK_21404	CDS	576	tag_5	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
CBKIEKNK_21405	CDS	390				hypothetical protein
CBKIEKNK_21406	CDS	726				hypothetical protein
CBKIEKNK_21407	CDS	1317	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
CBKIEKNK_21408	CDS	225				hypothetical protein
CBKIEKNK_21409	CDS	1347	axe1-6A_2		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
CBKIEKNK_21410	CDS	3573				hypothetical protein
CBKIEKNK_21411	CDS	840	axeA1_3	3.1.1.72	COG0657	Acetylxylan esterase
CBKIEKNK_21412	CDS	1485	crtNb	1.14.99.44		4,4'-diapolycopene oxygenase
CBKIEKNK_21413	CDS	1449	arnC_8	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
CBKIEKNK_21414	CDS	369				hypothetical protein
CBKIEKNK_21415	CDS	432				hypothetical protein
CBKIEKNK_21416	CDS	621	lolA_1			Outer-membrane lipoprotein carrier protein
CBKIEKNK_21417	CDS	387	arnE_2			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
CBKIEKNK_21418	CDS	1791				hypothetical protein
CBKIEKNK_21419	CDS	261				hypothetical protein
CBKIEKNK_21420	CDS	1695				hypothetical protein
CBKIEKNK_21421	CDS	414				hypothetical protein
CBKIEKNK_21422	CDS	366				hypothetical protein
CBKIEKNK_21423	CDS	885				hypothetical protein
CBKIEKNK_21424	CDS	243	acpP_7		COG0236	Acyl carrier protein
CBKIEKNK_21425	CDS	1110	sfmM2	2.1.1.304		L-tyrosine C(3)-methyltransferase
CBKIEKNK_21426	CDS	510				hypothetical protein
CBKIEKNK_21427	CDS	1197	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
CBKIEKNK_21428	CDS	732	fabG_8	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
CBKIEKNK_21429	CDS	885				hypothetical protein
CBKIEKNK_21430	CDS	531				hypothetical protein
CBKIEKNK_21431	CDS	567				hypothetical protein
CBKIEKNK_21432	CDS	873	dnaG_14	2.7.7.-		DNA primase
CBKIEKNK_21433	CDS	624				hypothetical protein
CBKIEKNK_21434	CDS	552				hypothetical protein
CBKIEKNK_21435	CDS	1008				hypothetical protein
CBKIEKNK_21436	CDS	1200				hypothetical protein
CBKIEKNK_21437	CDS	624				hypothetical protein
CBKIEKNK_21438	CDS	1011				hypothetical protein
CBKIEKNK_21439	CDS	639				hypothetical protein
CBKIEKNK_21440	CDS	723				hypothetical protein
CBKIEKNK_21441	CDS	2490				hypothetical protein
CBKIEKNK_21442	CDS	321				hypothetical protein
CBKIEKNK_21443	CDS	354				hypothetical protein
CBKIEKNK_21444	CDS	786				hypothetical protein
CBKIEKNK_21445	CDS	312				hypothetical protein
CBKIEKNK_21446	CDS	390				hypothetical protein
CBKIEKNK_21447	CDS	756				hypothetical protein
CBKIEKNK_21448	CDS	1194			COG3385	IS4 family transposase ISDar2
CBKIEKNK_21449	CDS	519				hypothetical protein
CBKIEKNK_21450	CDS	495				hypothetical protein
